"","gene_ID","CSDE1_vs_IgG_log2FoldChange","CSDE1_vs_IgG_pvalue","CSDE1_vs_IgG_padj","CSDE1_vs_Capture_log2FoldChange","CSDE1_vs_Capture_pvalue","CSDE1_vs_Capture_padj","GENE_NAME"
"2619","ENSMUSG00000021147.17",-0.563136898094664,0.000340692925528953,0.00130770157261239,0.318289449413536,0.0374596889973256,0.0808465997997379,"Wdr37"
"2620","ENSMUSG00000021149.8",-2.48578678140809,2.38592957279275e-19,8.11481649878232e-18,-1.47669698654263,6.81013025678553e-08,5.55599946005307e-07,"Gtpbp4"
"2621","ENSMUSG00000021156.17",-0.201812660218897,0.358601954926308,0.477337426496448,-0.46632575052787,0.0321806794348606,0.0711452261697859,"Zmynd11"
"2622","ENSMUSG00000021171.8",0.299009163488674,0.0374318608582536,0.0784050357922195,-0.438768406950036,0.00169605577507079,0.00568203480785778,"Esyt2"
"2623","ENSMUSG00000021175.15",-1.29069124229544,0.0459308454667359,0.0931626752706575,0.135693746126241,0.831562408990424,0.882238675942615,"Cdca7l"
"2624","ENSMUSG00000021176.6",-1.58429941864936,0.0016032533048665,0.00518082841262344,-0.541540062617572,0.260069901967829,0.378771863261638,"Efcab11"
"2625","ENSMUSG00000021177.16",0.993386608360404,6.09396040062008e-06,3.41008797509668e-05,-0.101400787096922,0.631781124358666,0.728644955756091,"Tdp1"
"2626","ENSMUSG00000021178.9",0.180760213084343,0.718520610925324,0.800821974676741,0.506078461452234,0.310607604131669,0.433403760004701,"Psmc1"
"2627","ENSMUSG00000021179.8",0.12261702926698,0.783230847889491,0.850603548786146,0.926737734959451,0.035750766795987,0.0777625838756566,"Nrde2"
"2628","ENSMUSG00000021180.9",0.15609544177327,0.312637444063994,0.430017228735079,-0.132340836203122,0.370817174148491,0.493561347309238,"Rps6ka5"
"2629","ENSMUSG00000021182.16",1.49948826741135,8.63667126774218e-14,1.52825731351592e-12,1.57858076383264,1.72060689572007e-15,4.18886661518464e-14,"Ccdc88c"
"2630","ENSMUSG00000021185.16",-0.0396344426112732,0.949808759526735,0.969697826890405,0.0827095415314185,0.893853148912715,0.927498495832223,"Dglucy"
"2631","ENSMUSG00000021186.9",0.43997023987392,0.357226800005954,0.475956224849854,0.878465366384551,0.0571225745416617,0.114282553366555,"Fbln5"
"2632","ENSMUSG00000021187.14",-2.2975355358485,0.000185189172246633,0.000758295265942658,-1.68331147561034,0.00551791430126474,0.0160054438244913,"Tc2n"
"2633","ENSMUSG00000021188.14",-0.616691710091406,0.0539486727269483,0.106606345632253,0.50328181431411,0.11210533345682,0.196323554922661,"Trip11"
"2634","ENSMUSG00000021189.11",-0.85972064880382,0.00214598833371289,0.00671220920211988,-1.61612101437505,1.72693343089654e-09,1.85243672645965e-08,"Atxn3"
"2635","ENSMUSG00000021190.14",1.441382511055,2.75341259057878e-11,3.53222950388315e-10,0.906397582107136,1.64625687172969e-05,8.74758868769527e-05,"Lgmn"
"2636","ENSMUSG00000021192.16",-0.34237406585821,0.333733819274323,0.451513533205675,-0.0374202876670548,0.914370724872528,0.942440353556909,"Golga5"
"2637","ENSMUSG00000021193.10",-0.0990382367139366,0.695679984285537,0.782778513184275,-0.464229264822313,0.0606604307781339,0.120011549430688,"Pitrm1"
"2638","ENSMUSG00000021194.6",0.308155377416998,0.0448804845344675,0.091285281942401,1.03152621805953,9.64020070243224e-12,1.4379508484702e-10,"Chga"
"2639","ENSMUSG00000021196.14",-0.51378948759356,0.0185710519652775,0.0434739528320096,-0.787349236971297,0.000297087766498193,0.00120624871216941,"Pfkp"
"2640","ENSMUSG00000021198.16",0.791026419153141,6.50854764757574e-08,5.11153323175258e-07,0.280793622593566,0.0502341936921006,0.102904597023532,"Unc79"
"2641","ENSMUSG00000021200.14",5.55482932449693,0.000139005733062997,0.000585267133328172,1.11157547866956,0.207303859572265,0.318602813018005,"Asb2"
"2642","ENSMUSG00000021203.15",-0.220555455267688,0.313709017935716,0.431135296258906,0.473156235144919,0.0263774058193701,0.060368364978863,"Otub2"
"2643","ENSMUSG00000021207.9",-0.77755461545769,0.64302361021249,0.738220742886734,-2.32319618477276,0.121220476390356,0.208541082318695,"Akr1c21"
"2644","ENSMUSG00000021209.12",-2.26767951810199,5.29537262462708e-06,2.99521045833581e-05,-0.249374645513989,0.609287004748616,0.709531785735716,"Ppp4r4"
"2645","ENSMUSG00000021215.15",0.315105472832687,0.520687035385521,0.632805272652305,-0.318054539361672,0.507578688297953,0.622403512633985,"Net1"
"2646","ENSMUSG00000021217.7",0.850163217365184,0.0690161102197404,0.129777754902891,0.100947279403825,0.827189441633245,0.878972689776295,"Tshz3"
"2647","ENSMUSG00000021218.10",0.294890957891803,0.057288708670029,0.111832244419015,0.278689040575131,0.068247968027051,0.132058449427053,"Gdi2"
"2648","ENSMUSG00000021219.16",0.259019477212053,0.3074311579785,0.424704445219432,-0.188785063410946,0.446023080452652,0.566631677814139,"Rgs6"
"2649","ENSMUSG00000021221.15",0.46183339478552,0.0631682781489404,0.12081386280922,0.643453782612738,0.00606864832670609,0.01735847419647,"Dpf3"
"2650","ENSMUSG00000021222.9",-0.369815080028825,0.254409908418915,0.367636957365249,-0.644266505839098,0.0432157979414939,0.0907482254139136,"Dcaf4"
"2651","ENSMUSG00000021223.13",0.115022705293774,0.765040877201722,0.836897563006443,0.71589938751916,0.0483384403038045,0.0995439550268867,"Papln"
"2652","ENSMUSG00000021224.15",-1.44303309267773,0.0003484832150039,0.00133425110640173,-0.634832998585667,0.111699624173513,0.195784007098023,"Numb"
"2653","ENSMUSG00000021226.7",-0.711589560790258,0.0344061150545303,0.0728965929647109,-0.228743704918017,0.482808547411259,0.601035331464295,"Acot2"
"2654","ENSMUSG00000021228.15",-0.948535209125291,0.207753732889302,0.313486001426183,1.034972812994,0.164852394280886,0.265863824400211,"Acot3"
"2655","ENSMUSG00000021234.9",-0.0597682880934496,0.875916063904814,0.918534216523724,-0.534516359266176,0.155414739798516,0.254108366927077,"Fam161b"
"2656","ENSMUSG00000021235.13",-0.872816865487863,0.0100823588801254,0.025763842067251,-0.660828785103053,0.0433564155243472,0.0910018100975878,"Coq6"
"2657","ENSMUSG00000021236.16",-0.552648522039417,0.0956602392589131,0.169466902405721,0.718253795515083,0.0280540522520182,0.0634922081338269,"Entpd5"
"2658","ENSMUSG00000021238.11",0.120658069899659,0.718247901690113,0.800664064079243,-0.128174284120974,0.693053031680195,0.777304874687142,"Aldh6a1"
"2659","ENSMUSG00000021239.12",-1.09355142527432,0.216349805151166,0.323422052355148,-2.32317889555125,0.00444003527682581,0.0132666393660748,"Vsx2"
"2660","ENSMUSG00000021240.6",-1.13632103327055,0.00075925077556141,0.00267305266325941,-0.341216009401455,0.308340061671625,0.431092892813014,"Abcd4"
"2661","ENSMUSG00000021241.7",-0.681776277905191,0.0535669602452725,0.105983986529068,-1.83058852790566,8.30083931026497e-08,6.6741660629727e-07,"Isca2"
"2662","ENSMUSG00000021242.9",0.273565249437103,0.0448441683369946,0.0912310835594035,0.251548694684857,0.0589173450859869,0.117335444879556,"Npc2"
"2663","ENSMUSG00000021243.14",0.0213078426396076,0.942993523438973,0.965822521858749,-1.1509199590758,1.68075233905342e-05,8.91796002301804e-05,"Fcf1"
"2664","ENSMUSG00000021244.15",-0.409699587146237,0.217862214124089,0.325202319163446,-0.609634519488323,0.0656203907527376,0.128069094355284,"Ylpm1"
"2665","ENSMUSG00000021245.15",-0.559619865991576,0.012955615983486,0.0320343070150074,-0.0395329765735073,0.857568286983601,0.902058654770095,"Mlh3"
"2666","ENSMUSG00000021248.9",0.948796639231945,6.38161567225497e-06,3.55585952899021e-05,0.0428623822394014,0.836483898025086,0.886075512457869,"Tmed10"
"2667","ENSMUSG00000021250.13",-0.876407517493632,0.111271818662552,0.191569776457729,0.562918721117196,0.299461342843351,0.421061616204469,"Fos"
"2668","ENSMUSG00000021252.11",0.579392430673048,0.0243073260702799,0.0544878823086784,-0.289417304401808,0.247979293594157,0.365724388911304,"Erg28"
"2669","ENSMUSG00000021253.7",0.761096354851681,0.00628494526574581,0.0171044561478106,0.0234788882637227,0.928283510882234,0.951484110790781,"Tgfb3"
"2670","ENSMUSG00000021254.9",0.563862601090536,0.0268714229817129,0.0592502918090883,0.122408821686562,0.625962570234332,0.723938290173224,"Gpatch2l"
"2671","ENSMUSG00000021255.17",-1.01166649056889,0.395482033243889,0.514219209406836,0.821480485128058,0.486469248368613,0.604061666240297,"Esrrb"
"2672","ENSMUSG00000021256.5",0.508359632276761,0.0102399583460329,0.0261301386970316,1.05137114688441,9.76278921735097e-08,7.73228907590693e-07,"Vash1"
"2673","ENSMUSG00000021257.14",-0.506880995783511,0.207457578910978,0.313116444639886,1.02498384521064,0.00994185793614407,0.026602560164267,"Angel1"
"2674","ENSMUSG00000021258.10",0.805533422296995,0.0190826270874526,0.0444400894739112,-0.809874950532383,0.0154538962492646,0.0385863287988992,"Ccnk"
"2675","ENSMUSG00000021259.5",0.200949033893136,0.619738660195086,0.719008234839334,0.560184278155494,0.163704709521037,0.264431644632976,"Cyp46a1"
"2676","ENSMUSG00000021260.8",0.50361074858903,0.0266786700195662,0.0589316036629337,1.17316046258538,5.39694192971257e-08,4.48896277021284e-07,"Hhipl1"
"2677","ENSMUSG00000021262.15",1.59615693788322,8.41046121253762e-10,8.85077927372214e-09,0.0240282619274852,0.926143610910573,0.950034395121293,"Evl"
"2678","ENSMUSG00000021263.11",-0.168884506842675,0.669988682045736,0.761263946898626,-0.306135960469139,0.412205835438691,0.534561217831217,"Degs2"
"2679","ENSMUSG00000021264.12",0.465465771925122,0.180797628234658,0.281046563283113,0.664117839533902,0.0552446952401224,0.111217411941788,"Yy1"
"2680","ENSMUSG00000021265.3",1.1102893232669,1.45306859523461e-05,7.5482157800626e-05,0.519689801132142,0.0308759346754363,0.0686831251632202,"Slc25a29"
"2681","ENSMUSG00000021266.16",0.965711676663467,0.00347971431304402,0.010240828830747,0.918145219350664,0.00484501601329803,0.014302549686921,"Wars"
"2682","ENSMUSG00000021270.13",0.816866349045222,0.0795847520726965,0.145664394516584,0.622253466707916,0.180691983876917,0.286122954861505,"Hsp90aa1"
"2683","ENSMUSG00000021271.5",-0.439226448889346,0.204715048466134,0.310029791277494,0.146447594852379,0.668073604782601,0.75800738521227,"Zfp839"
"2684","ENSMUSG00000021273.10",1.24019619317729,1.09912273322755e-13,1.91531539406154e-12,0.667320032277019,4.71421920862801e-05,0.000228385482379938,"Fdft1"
"2685","ENSMUSG00000021275.16",0.445779953769416,0.00969777485846409,0.0249270343109035,1.14252109635418,1.80842635418721e-11,2.60629496265409e-10,"Tecpr2"
"2686","ENSMUSG00000021276.10",-1.03156716714654,1.18760093545259e-05,6.2813330492547e-05,-0.836630600543369,0.000234887181257066,0.000975521478659839,"Cinp"
"2687","ENSMUSG00000021277.16",0.0647163993914051,0.863398937126618,0.910011459518494,0.82736620558588,0.0272731533253212,0.0620585068184633,"Traf3"
"2688","ENSMUSG00000021278.7",0.410839125224166,0.40404801652102,0.522205263519135,1.59846766020056,0.000938917749735163,0.00337428743151245,"Amn"
"2689","ENSMUSG00000021279.5",1.18110378778617,9.63893742700415e-11,1.15869508794649e-09,2.5228269601923,8.82468583182974e-44,2.41453941297168e-41,"Cdc42bpb"
"2690","ENSMUSG00000021280.9",-1.76507278325086,0.200689041301578,0.305389848521667,-0.401174312557571,0.769543686595812,0.836036201414865,"Exoc3l4"
"2691","ENSMUSG00000021281.15",3.20311026656519,0.0419902419879123,0.086472612937864,-0.106443555793143,0.932247803261703,0.954107119774093,"Tnfaip2"
"2692","ENSMUSG00000021282.17",0.521060133688183,0.0221379208017785,0.0502827857933595,-0.118697624427024,0.598583785600048,0.70027045039056,"Eif5"
"2693","ENSMUSG00000021285.15",1.80976720661661,1.17169593684429e-15,2.62585940271755e-14,1.06274657338137,1.35356527320246e-06,8.84934329113675e-06,"Ppp1r13b"
"2694","ENSMUSG00000021286.8",-0.151209135475717,0.660884265279562,0.75362841198712,0.575123731756344,0.0746730741806271,0.141826232478166,"Zfyve21"
"2695","ENSMUSG00000021287.12",-1.37805353180894,0.0342965704888724,0.0727340160042911,0.0575300020380142,0.929244280552629,0.952096252576056,"Xrcc3"
"2696","ENSMUSG00000021288.18",0.991247760556968,6.82259599226816e-07,4.51572287185615e-06,1.72001772935697,6.01657935470711e-18,1.94182980159315e-16,"Klc1"
"2697","ENSMUSG00000021290.6",-1.8007208997376,3.56306382269865e-12,5.08311953289585e-11,-1.46621710867719,1.07459148487603e-08,1.00712735688893e-07,"Atp5mpl"
"2698","ENSMUSG00000021294.7",1.30781765060274,5.75276505174431e-09,5.28355154952789e-08,2.3205951012989,2.80995234479777e-25,1.92209128301615e-23,"Kif26a"
"2699","ENSMUSG00000021301.9",0.938228109450864,1.34794515867404e-08,1.17222631161349e-07,0.976431412238743,2.40601400120435e-09,2.51752560902272e-08,"Hecw1"
"2700","ENSMUSG00000021302.10",-0.898460365190753,0.0267427852993535,0.0590283208234418,-1.78901949719412,8.73794445474827e-06,4.90459270497383e-05,"Ggps1"
"2701","ENSMUSG00000021303.14",1.24202632772824,0.00172338860254094,0.00552424547329611,-0.223800470200466,0.566869378285793,0.673003655380814,"Gng4"
"2702","ENSMUSG00000021306.11",-0.44445445807951,0.0401934015659619,0.0833607237817869,-0.826398553269048,0.000105768251917516,0.000476048022134028,"Gpr137b"
"2703","ENSMUSG00000021311.9",-0.48117600446684,0.160071854785633,0.25554621979711,0.365476790423284,0.281214944359808,0.401779468475099,"Mtr"
"2704","ENSMUSG00000021313.16",-1.13636313499902,2.38532387468211e-05,0.000118183127758574,-0.533078572825998,0.0463039734544169,0.0961101043213736,"Ryr2"
"2705","ENSMUSG00000021314.12",0.785512577297691,5.00063925993317e-08,3.99093247336068e-07,1.7202352625803,9.81068132847055e-34,1.32242213318766e-31,"Amph"
"2706","ENSMUSG00000021318.15",0.902730875095451,0.0130796023222232,0.0323016664112886,0.0134648414878205,0.969420087487972,0.979867912498074,"Gli3"
"2707","ENSMUSG00000021319.7",0.519842662039561,0.550523604044927,0.659836463507787,-1.148791872434,0.165033814031931,0.266086181075934,"Sfrp4"
"2708","ENSMUSG00000021322.8",-1.43682398992095,0.231009503576253,0.340505445007627,-1.89809935316823,0.093779429985306,0.170197456736029,"Aoah"
"2709","ENSMUSG00000021326.13",0.7472109541192,0.00828725750099297,0.0217653301587683,0.470302352724601,0.0943601185300165,0.171048125471399,"Trim27"
"2710","ENSMUSG00000021327.19",-1.30177830235966,1.53715313881298e-30,1.70782371761937e-28,-0.890271956847093,1.58129284731813e-15,3.85482187194628e-14,"Zkscan3"
"2711","ENSMUSG00000021337.8",-3.86192285097368,0.0188127358300637,0.0439415022454343,-0.956193503079422,0.560875531973464,0.667877249245699,"Scgn"
"2712","ENSMUSG00000021338.17",-0.494552186403671,0.142127988285774,0.232487755978836,-0.11780876084041,0.725156253869419,0.801928240690969,"Carmil1"
"2713","ENSMUSG00000021339.4",-0.978571977681623,0.000168288357613904,0.000695931011003404,-0.392998599513009,0.127143672263467,0.216114770508473,"Mrs2"
"2714","ENSMUSG00000021340.13",-1.16238166985214,0.119887337165954,0.203380856922469,1.00303225487058,0.177677828730011,0.282447967072369,"Gpld1"
"2715","ENSMUSG00000021348.3",2.35215782915039,0.274053435536546,0.389181778623903,-1.78777097590936,0.323668904234014,0.446496978886142,"Prl7d1"
"2716","ENSMUSG00000021356.10",-3.24505563915034,0.0244009467707515,0.0546242711199677,-2.18880952333041,0.127587788645362,0.216668767155792,"Irf4"
"2717","ENSMUSG00000021357.14",0.803720704611535,3.76859476775732e-05,0.000179118172887029,-0.441117213901723,0.0187611420545825,0.0454331910362756,"Exoc2"
